0;0;0;0;0;0;0;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
9;0;9;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
29;16;38;16;0;0;0;0;2;0;0;2;false;0.0;0.0;1159.875;1159.875
25;19;63;35;0;0;0;0;2;0;0;2;false;0.0;0.0;1022.6316;1085.3716
27;19;90;54;0;0;0;0;2;0;0;2;false;0.0;0.0;1027.4736;1065.0002
27;19;117;73;0;0;0;0;2;0;0;2;false;0.0;0.0;1067.7368;1065.7125
27;21;144;95;0;0;0;0;2;0;0;2;false;0.0;0.0;997.3333;1052.0741
27;19;171;114;0;0;0;0;2;0;0;2;false;0.0;0.0;1024.0526;1047.4038
27;24;198;138;0;0;0;0;2;0;0;2;false;0.0;0.0;1066.125;1050.6599
27;19;225;157;0;0;0;0;2;0;0;2;false;0.0;0.0;884.7368;1030.5802
28;22;253;179;0;0;0;0;2;0;0;2;false;0.0;0.0;847.7273;1008.10675
34;18;287;197;0;0;0;0;2;0;0;2;false;0.0;0.0;809.7222;989.9802
44;30;331;227;0;0;0;0;2;0;0;2;false;0.0;0.0;909.8;979.3837
45;36;376;263;0;0;0;0;2;0;0;2;false;0.0;0.0;811.3615;956.3405
45;34;421;297;0;0;0;0;2;0;0;2;false;0.0;0.0;921.94116;952.4026
46;35;467;332;0;0;0;0;2;0;0;2;false;0.0;0.0;954.6;952.6342
48;40;515;372;0;0;0;0;2;0;0;2;false;0.0;0.0;944.1916;951.7469
61;38;576;410;0;0;0;0;2;0;0;2;false;0.0;0.0;931.1579;949.8386
59;41;635;451;0;0;0;0;2;0;0;2;false;0.0;0.0;861.0;941.7624
65;57;700;508;0;0;0;0;2;0;0;2;false;0.0;0.0;871.97424;933.8114
54;48;754;556;0;0;0;0;2;0;0;2;false;0.0;0.0;900.125;930.90326
59;46;813;602;0;0;0;0;2;0;0;2;false;0.0;0.0;863.65216;925.7644
70;39;883;641;0;0;0;0;2;0;0;2;false;0.0;0.0;890.8859;923.7358
72;57;955;698;0;0;0;0;2;0;0;2;false;0.0;0.0;959.28076;926.6384
78;59;1033;757;0;0;0;0;2;0;0;2;false;0.0;0.0;947.4237;928.2584
65;54;1098;811;0;0;0;0;3;0;0;2;false;0.0;0.0;973.37036;931.26215
66;47;1164;858;0;0;0;0;3;0;0;2;false;0.0;0.0;988.1489;934.37836
83;59;1247;917;0;0;0;0;3;0;0;2;false;0.0;0.0;1030.4121;940.62805
68;58;1315;975;0;0;0;0;3;0;0;2;false;0.0;0.0;943.3215;940.80646
73;48;1388;1023;0;0;0;0;3;0;0;2;false;0.0;0.0;951.5417;941.3102
70;62;1458;1085;0;0;0;0;3;0;0;2;false;0.0;0.0;820.9162;934.47064
60;47;1518;1132;0;0;0;0;3;0;0;2;false;0.0;0.0;874.02795;931.9397
54;43;1572;1175;0;0;0;0;3;0;0;2;false;0.0;0.0;859.51166;929.2891
55;34;1627;1209;0;0;0;0;3;0;0;2;false;0.0;0.0;815.8823;926.09985
55;47;1682;1256;0;0;0;0;3;0;0;2;false;0.0;0.0;905.8723;925.34296
57;43;1739;1299;0;0;0;0;3;0;0;2;false;0.0;0.0;836.9641;922.43304
53;46;1792;1345;0;0;0;0;3;0;0;2;false;0.0;0.0;997.3261;924.99445
49;39;1841;1384;0;0;0;0;3;0;0;2;false;0.0;0.0;842.4589;922.6779
44;32;1885;1416;0;0;0;0;3;0;0;2;false;0.0;0.0;875.34375;921.6082
47;38;1932;1454;0;0;0;0;3;0;0;2;false;0.0;0.0;948.5789;922.3131
49;35;1981;1489;0;0;0;0;3;0;0;2;false;0.0;0.0;931.6;922.5314
31;31;2012;1520;0;0;0;0;3;0;0;2;false;0.0;0.0;1036.0646;924.84686
28;19;2040;1539;0;0;0;0;3;0;0;2;false;0.0;0.0;1114.4736;927.1879
26;19;2066;1558;0;0;0;0;3;0;0;2;false;0.0;0.0;783.7895;925.4392
27;19;2093;1577;0;0;0;0;3;0;0;2;false;0.0;0.0;877.0;924.8556
28;23;2121;1600;0;0;0;0;3;0;0;2;false;0.0;0.0;859.3043;923.91327
28;17;2149;1617;0;0;0;0;3;0;0;2;false;0.0;0.0;1001.0;924.7237
27;20;2176;1637;0;0;0;0;3;0;0;2;false;0.0;0.0;1072.4;926.52795
