0;0;0;0;0;0;0;0;2;0;0;0;false;0.0;0.0;0.0;0.0
19;0;19;0;2;0;2;0;2;0;0;0;false;0.0;0.0;0.0;0.0
26;0;45;0;9;0;11;0;2;0;0;0;false;0.0;0.0;0.0;0.0
28;0;73;0;3;0;14;0;2;0;0;0;false;0.0;0.0;0.0;0.0
27;0;100;0;7;0;21;0;2;0;0;0;false;0.0;0.0;0.0;0.0
28;0;128;0;5;0;26;0;2;0;0;0;false;0.0;0.0;0.0;0.0
26;0;154;0;1;0;27;0;2;0;0;0;false;0.0;0.0;0.0;0.0
27;0;181;0;14;0;41;0;2;0;0;0;false;0.0;0.0;0.0;0.0
1;0;182;0;1;0;42;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;182;0;0;0;42;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;182;0;0;0;42;0;2;0;0;0;false;0.0;0.0;0.0;0.0
