0;0;0;0;0;0;0;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
17;0;17;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
27;22;44;22;0;0;0;0;2;0;0;2;false;0.0;0.0;1174.1364;1174.1364
26;22;70;44;0;0;0;0;2;0;0;2;false;0.0;0.0;887.3182;1030.7272
27;18;97;62;0;0;0;0;2;0;0;2;false;0.0;0.0;961.7535;1011.25885
26;25;123;87;0;0;0;0;2;0;0;2;false;0.0;0.0;926.28;986.8396
27;18;150;105;0;0;0;0;2;0;0;2;false;0.0;0.0;910.55554;973.7623
26;19;176;124;0;0;0;0;2;0;0;2;false;0.0;0.0;923.6316;966.081
27;18;203;142;0;0;0;0;2;0;0;2;false;0.0;0.0;858.94446;952.5003
26;19;229;161;0;0;0;0;2;0;0;2;false;0.0;0.0;878.2105;943.7332
27;20;256;181;0;0;0;0;2;0;0;2;false;0.0;0.0;896.45;938.50854
68;32;324;213;0;0;0;0;2;0;0;2;false;0.0;0.0;874.5;928.8922
78;61;402;274;0;0;0;0;2;0;0;2;false;0.0;0.0;982.0;940.7155
70;57;472;331;0;0;0;0;2;0;0;2;false;0.0;0.0;936.721;939.9711
69;48;541;379;0;0;0;0;2;0;0;2;false;0.0;0.0;917.0;937.0618
81;56;622;435;0;0;0;0;2;0;0;2;false;0.0;0.0;842.8929;924.93896
77;48;699;483;0;0;0;0;2;0;0;2;false;0.0;0.0;994.40045;931.86707
78;66;777;549;0;0;0;0;3;0;0;2;false;0.0;0.0;1019.5909;942.41315
83;58;860;608;0;0;0;0;3;0;0;2;false;0.0;0.0;845.6538;933.1107
76;52;936;660;0;0;0;0;3;0;0;2;false;0.0;0.0;930.64966;932.93463
72;51;1008;711;0;0;0;0;3;0;0;2;false;0.0;0.0;1007.4705;938.2811
82;63;1090;774;0;0;0;0;3;0;0;2;false;0.0;0.0;1007.4076;943.8897
84;65;1174;839;0;0;0;0;3;0;0;2;false;0.0;0.0;940.91833;943.66547
80;52;1254;891;0;0;0;0;3;0;0;2;false;0.0;0.0;874.1539;939.60864
82;64;1336;955;0;0;0;0;3;0;0;2;false;0.0;0.0;878.85455;935.51575
80;63;1416;1018;0;0;0;0;3;0;0;2;false;0.0;0.0;942.381;935.9406
86;55;1502;1073;0;0;0;0;3;0;0;2;false;0.0;0.0;1018.2804;940.1662
75;72;1577;1145;0;0;0;0;3;0;0;2;false;0.0;0.0;980.06445;942.6847
74;51;1651;1196;0;0;0;0;3;0;0;2;false;0.0;0.0;896.1779;940.67505
82;65;1733;1261;0;0;0;0;3;0;0;2;false;0.0;0.0;899.15875;938.5405
75;52;1808;1314;0;0;0;0;3;0;0;2;false;0.0;0.0;932.0769;937.82697
70;62;1878;1376;0;0;0;0;3;0;0;2;false;0.0;0.0;978.9194;939.6785
80;59;1958;1435;0;0;0;0;3;0;0;2;false;0.0;0.0;983.2514;941.45306
79;58;2037;1493;0;0;0;0;3;0;0;2;false;0.0;0.0;993.1844;943.45105
78;56;2115;1549;0;0;0;0;3;0;0;2;false;0.0;0.0;973.44543;944.59015
77;56;2192;1605;0;0;0;0;3;0;0;2;false;0.0;0.0;900.61865;943.0556
72;60;2264;1665;0;0;0;0;3;0;0;2;false;0.0;0.0;969.86664;944.0218
79;63;2343;1728;0;0;0;0;3;0;0;2;false;0.0;0.0;918.4127;943.08813
77;57;2420;1785;0;0;0;0;3;0;0;2;false;0.0;0.0;946.67847;943.1942
76;46;2496;1831;0;0;0;0;3;0;0;2;false;0.0;0.0;934.2174;942.9687
74;61;2570;1892;0;0;0;0;3;0;0;2;false;0.0;0.0;944.1651;943.0042
63;46;2633;1938;0;0;0;0;3;0;0;2;false;0.0;0.0;969.3913;943.63055
67;51;2700;1989;0;0;0;0;3;0;0;2;false;0.0;0.0;903.1586;942.59674
69;54;2770;2043;0;0;0;0;3;0;0;2;false;0.0;0.0;810.19446;939.3983
72;48;2842;2091;0;0;0;0;3;0;0;2;false;0.0;0.0;863.31104;937.657
68;49;2910;2140;0;0;0;0;3;0;0;2;false;0.0;0.0;948.5126;937.8638
52;50;2962;2190;0;0;0;0;3;0;0;2;false;0.0;0.0;991.65765;939.1025
70;49;3032;2239;0;0;0;0;3;0;0;2;false;0.0;0.0;857.5024;938.0462
68;48;3100;2287;0;0;0;0;3;0;0;2;false;0.0;0.0;956.3193;938.42236
69;57;3169;2344;0;0;0;0;3;0;0;2;false;0.0;0.0;947.85004;938.6577
77;54;3246;2398;0;0;0;0;3;0;0;2;false;0.0;0.0;1002.4137;940.10864
70;58;3316;2456;0;0;0;0;3;0;0;2;false;0.0;0.0;963.95966;940.6668
83;56;3399;2512;0;0;0;0;3;0;0;2;false;0.0;0.0;980.875;941.5632
87;45;3486;2557;0;0;0;0;3;0;0;2;false;0.0;0.0;1037.5408;943.2409
80;4;3566;2561;0;0;0;0;4;3;0;2;true;0.0;0.0;1239.75;943.70404
