0;0;0;0;0;0;0;0;2;0;0;0;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
0;0;0;0;0;0;0;0;2;0;0;2;false;0.0;0.0;0.0;0.0
27;8;27;8;5;3;5;3;2;0;0;2;false;1213.3334;1213.3334;1212.875;1212.875
28;21;55;29;5;5;10;8;2;0;2;0;false;1219.0;1216.875;1216.8572;1215.7587
26;29;81;58;7;9;17;17;2;0;1;1;false;836.7778;1015.64703;787.931;1001.84467
26;18;107;76;6;5;23;22;2;0;1;1;false;847.2;977.36365;660.6111;921.0262
26;20;133;96;11;7;34;29;2;0;2;0;false;1064.8334;996.1071;808.5499;897.5937
28;25;161;121;9;7;43;36;2;0;2;0;false;828.5714;969.3333;818.16;881.18176
26;21;187;142;3;9;46;45;2;0;0;2;false;1039.0555;978.62006;873.381;880.02814
27;23;214;165;8;5;54;50;2;0;0;2;false;1038.4;984.598;856.7717;877.44073
28;29;242;194;4;8;58;58;2;0;2;0;false;986.625;984.8776;591.8276;834.746
28;15;270;209;4;1;62;59;2;0;2;0;false;1221.0;988.8797;669.06665;822.8551
68;49;338;258;16;16;78;75;2;0;1;1;false;764.5;941.0121;699.6417;799.75507
77;58;416;316;13;9;91;84;2;0;2;0;false;1025.1111;950.0227;615.5451;765.93146
78;73;494;389;18;19;109;103;2;0;1;1;false;662.5789;896.9991;637.4698;741.87646
70;56;564;445;12;11;121;114;2;0;2;0;false;659.8182;874.1132;503.6607;711.89874
70;46;634;491;11;11;132;125;2;0;1;1;false;808.8182;868.36725;749.9134;715.4987
75;62;709;553;9;13;141;138;2;0;1;1;false;876.46155;869.12976;766.0279;722.2416
69;50;778;603;12;4;153;142;2;0;1;1;false;535.75;859.7388;804.8;729.0873
80;61;858;664;14;19;167;161;2;0;0;2;false;868.4737;860.7696;742.8033;730.3475
82;62;940;726;13;10;180;171;2;0;1;1;false;800.6;857.2509;520.3724;712.4354
81;68;1021;794;15;19;195;190;2;0;1;1;false;879.5263;859.47845;792.7794;719.3163
84;67;1105;861;18;15;213;205;2;0;1;1;false;587.13336;839.5508;675.36127;715.9065
76;56;1181;917;13;14;226;219;2;0;1;1;false;655.0714;827.75757;733.3674;716.992
82;63;1263;980;14;17;240;236;2;0;2;0;false;653.41174;815.1987;587.09357;708.6348
78;59;1341;1039;15;7;255;243;2;0;1;1;false;728.1429;812.691;682.52686;707.35254
76;64;1417;1103;15;13;270;256;3;0;0;2;false;1170.6923;830.8707;824.54315;714.15
77;68;1494;1171;14;22;284;278;2;0;1;1;false;798.0909;828.85583;646.0365;710.31934
80;68;1574;1239;20;20;304;298;2;0;1;1;false;787.659;825.9987;735.04724;711.7653
75;68;1649;1307;16;16;320;314;2;0;2;0;false;614.75;815.2345;545.2794;703.1035
76;55;1725;1362;17;14;337;328;2;0;2;0;false;648.4286;808.1147;583.34564;698.2673
67;55;1792;1417;14;15;351;343;2;0;2;0;false;807.93335;808.10675;605.535;694.6497
76;65;1868;1482;21;22;372;365;2;0;1;1;false;669.3182;799.74146;641.57214;692.3498
78;62;1947;1544;13;11;385;376;3;0;1;1;false;842.2727;800.9857;676.21234;691.71027
80;63;2027;1607;17;17;402;393;3;0;1;1;false;745.4706;798.5843;672.80396;690.97516
80;62;2107;1669;13;16;415;409;3;0;2;0;false;667.0625;793.4392;504.07782;684.0307
75;59;2182;1728;19;18;434;427;3;1;2;0;false;833.6709;794.9539;761.7038;686.72217
71;56;2253;1784;12;11;446;438;2;0;2;0;false;807.0909;795.2587;519.44574;681.4573
75;61;2328;1845;17;13;463;451;3;0;0;2;false;829.7692;796.2535;728.4946;683.0388
77;72;2405;1917;16;18;479;469;3;0;0;2;false;946.6111;802.0241;808.471;687.7706
78;67;2483;1985;13;16;492;485;3;0;0;2;false;991.9375;808.2893;718.05975;688.6213
75;61;2558;2046;17;17;509;502;3;0;1;1;false;878.82355;810.6779;742.6228;690.2313
66;60;2624;2106;13;18;522;520;3;0;1;1;false;729.7778;807.8775;531.35333;685.7758
64;34;2688;2140;15;10;537;530;3;1;2;0;false;865.527;808.8344;739.8806;686.70654
67;53;2755;2193;15;13;552;543;3;0;2;0;false;669.0769;805.6988;597.9552;684.5886
73;55;2828;2248;16;16;568;559;2;0;0;2;false;810.3125;805.8308;663.49207;684.1054
67;63;2895;2311;12;15;580;574;3;0;0;2;false;920.4308;808.69525;743.44836;685.1481
66;56;2961;2367;11;13;591;587;3;0;1;1;false;532.2308;802.5727;536.03973;681.61816
68;49;3029;2416;13;13;604;600;3;0;1;1;false;666.1539;799.617;596.95917;679.9013
69;56;3098;2472;16;11;620;611;3;0;2;0;false;568.7273;795.4602;597.3215;678.03064
66;53;3164;2525;13;16;633;627;3;0;1;1;false;831.625;796.3831;686.50946;678.2087
72;58;3236;2583;13;13;646;640;3;0;1;1;false;763.0769;795.7065;735.7725;679.50714
70;32;3306;2615;12;7;658;647;3;0;1;1;false;982.7143;797.72974;989.90625;683.30566
76;0;3382;2615;15;0;673;647;4;3;1;1;true;0.0;797.72974;0.0;683.30566
