Number of requests arrived in interval;Number of requests completed in interval;Number of requests arrived in total;Number of requests completed in total;Number of High criticality requests arrived in interval;Number of High criticality reuests completed in interval;Number of High criticality requests arrived in total;Number of High criticality reuests completed in total;Number of active cores in interval;Number of overloaded cores in interval;Number of sensors pushing data;Number of sensors we pull data;Overloaded system;Average High Criticality requests service time in interval;Average High Criticality requests service time in total;Average request service time in interval;Average request service time in total;numberOfRequestsCompletedWithCacheInInterval;numberOfRequestsCompletedWithCacheInTotal
38;34;339;327;0;0;4;4;2;0;2;0;false;0.0;761.75;339.79413;397.02747;48;397
25;31;364;358;2;2;6;6;2;0;2;0;false;313.5;612.3333;316.38712;390.04468;49;446
21;19;385;377;0;0;6;6;2;0;2;0;false;0.0;612.3333;305.05264;385.76126;42;488
30;28;415;405;0;0;6;6;2;0;2;0;false;0.0;612.3333;316.5;380.97284;50;538
24;28;439;433;0;0;6;6;2;0;2;0;false;0.0;612.3333;310.67856;376.42725;44;582
17;17;456;450;0;0;6;6;2;0;2;0;false;0.0;612.3333;310.58823;373.94;38;620
24;22;480;472;0;0;6;6;2;0;2;0;false;0.0;612.3333;309.27274;370.92584;30;650
20;24;500;496;0;0;6;6;2;0;2;0;false;0.0;612.3333;307.49997;367.85684;20;670
13;10;513;506;0;0;6;6;2;0;2;0;false;0.0;612.3333;309.7;366.70752;13;683
20;20;533;526;0;0;6;6;2;0;2;0;false;0.0;612.3333;309.20004;364.5209;20;703
17;20;550;546;0;0;6;6;2;0;2;0;false;0.0;612.3333;307.55002;362.43405;17;720
12;9;562;555;2;1;8;7;2;0;2;0;false;304.0;568.2857;309.77777;361.58014;21;741
14;14;576;569;1;1;9;8;2;0;2;0;false;314.0;536.5;308.42856;360.27234;35;776
11;15;587;584;0;1;9;9;2;0;2;0;false;303.0;510.55554;307.26666;358.91086;40;816
5;6;592;590;1;1;10;10;2;0;2;0;false;308.0;490.3;306.5;358.37787;46;862
8;9;600;599;0;0;10;10;2;0;2;0;false;0.0;490.3;304.22223;357.56418;48;910
9;9;609;608;0;0;10;10;2;0;2;0;false;0.0;490.3;307.22223;356.81894;40;950
3;3;612;611;1;1;11;11;2;0;2;0;false;315.0;474.36365;309.66666;356.5874;28;978
3;3;615;614;0;0;11;11;2;0;2;0;false;0.0;474.36365;304.33334;356.33212;23;1001
3;3;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;304.0;356.07767;13;1014
0;0;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;0.0;356.07767;10;1024
0;0;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;0.0;356.07767;10;1034
0;0;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;0.0;356.07767;4;1038
0;0;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;0.0;356.07767;0;1038
0;0;618;617;0;0;11;11;2;0;2;0;false;0.0;474.36365;0.0;356.07767;0;1038
3;3;621;620;0;0;11;11;2;0;2;0;false;0.0;474.36365;312.0;355.86438;3;1041
3;3;624;623;0;0;11;11;2;0;2;0;false;0.0;474.36365;303.66666;355.61304;3;1044
6;3;630;626;0;0;11;11;2;0;2;0;false;0.0;474.36365;304.0;355.3657;6;1050
9;9;639;635;0;0;11;11;2;0;2;0;false;0.0;474.36365;306.0;354.666;9;1059
9;9;648;644;0;0;11;11;2;0;2;0;false;0.0;474.36365;313.77777;354.0946;9;1068
12;9;660;653;0;0;11;11;2;0;2;0;false;0.0;474.36365;305.22223;353.42102;12;1080
15;15;675;668;0;0;11;11;2;0;2;0;false;0.0;474.36365;312.0;352.49088;15;1095
9;15;684;683;1;1;12;12;2;0;2;0;false;308.0;460.5;312.06668;351.6031;16;1111
15;9;699;692;0;0;12;12;2;0;2;0;false;0.0;460.5;312.77777;351.09814;25;1136
21;21;720;713;0;0;12;12;2;0;2;0;false;0.0;460.5;312.7143;349.96768;31;1167
17;20;737;733;0;0;12;12;2;0;2;0;false;0.0;460.5;308.85004;348.84576;27;1194
19;16;756;749;0;0;12;12;2;0;2;0;false;0.0;460.5;307.4375;347.9612;29;1223
24;24;780;773;0;0;12;12;2;0;2;0;false;0.0;460.5;308.62497;346.7399;27;1250
20;23;800;796;0;0;12;12;2;0;2;0;false;0.0;460.5;309.47827;345.66324;20;1270
25;18;825;814;1;0;13;12;2;0;2;0;false;0.0;460.5;306.6111;344.79968;28;1298
29;31;854;845;0;1;13;13;2;0;2;0;false;308.0;448.76923;312.2258;343.60464;39;1337
21;26;875;871;0;0;13;13;2;0;2;0;false;0.0;448.76923;297.26926;342.57062;31;1368
30;22;905;893;0;0;13;13;2;0;2;0;false;0.0;448.76923;307.45456;341.70547;40;1408
33;34;938;927;1;1;14;14;2;0;2;0;false;304.0;438.42856;310.61765;340.56528;48;1456
23;29;961;956;0;0;14;14;2;0;2;0;false;0.0;438.42856;312.93103;339.727;40;1496
33;25;994;981;0;0;14;14;2;0;2;0;false;0.0;438.42856;316.43997;339.11475;43;1539
37;36;1031;1018;1;1;15;15;2;0;2;0;false;312.0;430.0;313.1111;338.16852;54;1593
24;29;1055;1047;1;1;16;16;2;0;2;0;false;310.0;422.5;312.33334;337.429;52;1645
30;24;1085;1072;0;0;16;16;2;0;2;0;false;0.0;422.5;308.75003;336.78687;55;1700
33;34;1118;1106;0;0;16;16;2;0;2;0;false;0.0;422.5;314.52942;336.1026;53;1753
34;34;1152;1140;0;0;16;16;2;0;2;0;false;0.0;422.5;310.11765;335.32764;54;1807
43;38;1195;1178;0;0;16;16;2;0;2;0;false;0.0;422.5;313.21054;334.61417;55;1862
48;47;1243;1225;1;0;17;16;2;0;2;0;false;0.0;422.5;314.87238;333.85672;54;1916
45;49;1288;1274;0;1;17;17;2;0;2;0;false;340.0;417.64706;325.6531;333.54123;55;1971
53;49;1341;1323;0;0;17;17;2;0;2;0;false;0.0;417.64706;322.46936;333.13123;63;2034
47;52;1388;1376;0;0;17;17;2;0;2;0;false;0.0;417.64706;335.24997;333.19467;57;2091
40;40;1429;1416;0;0;17;17;2;0;2;0;false;0.0;417.64706;320.3;332.83035;51;2142
48;43;1477;1459;1;1;18;18;2;0;2;0;false;356.0;414.22223;318.4419;332.40637;60;2202
37;45;1514;1504;1;1;19;19;2;0;2;0;false;319.0;409.21054;320.86667;332.0611;55;2257
32;32;1546;1536;0;0;19;19;2;0;2;0;false;0.0;409.21054;311.62503;331.6353;51;2308
35;33;1581;1569;1;1;20;20;2;0;2;0;false;314.0;404.45;316.12122;331.30893;61;2369
33;33;1614;1602;1;1;21;21;2;0;2;0;false;304.0;399.66666;320.48486;331.0859;70;2439
25;26;1639;1628;1;1;22;22;2;0;2;0;false;312.0;395.68182;311.26923;330.76944;70;2509
27;26;1666;1655;0;0;22;22;2;0;2;0;false;0.0;395.68182;308.76923;330.407;60;2569
21;24;1687;1679;2;1;24;23;2;0;2;0;false;307.0;391.82608;310.625;330.12427;61;2630
15;16;1702;1695;0;1;24;24;2;0;2;0;false;305.0;388.20834;306.94116;329.89188;59;2689
18;16;1720;1712;1;0;25;24;2;0;2;0;false;0.0;388.20834;311.6875;329.72174;54;2743
11;15;1731;1727;0;1;25;25;2;0;2;0;false;304.0;384.84;310.0;329.55045;40;2783
8;9;1739;1736;0;0;25;25;2;0;2;0;false;0.0;384.84;316.0;329.4802;38;2821
8;9;1747;1745;0;0;25;25;2;0;2;0;false;0.0;384.84;312.33334;329.39175;29;2850
7;7;1754;1752;0;0;25;25;2;0;2;0;false;0.0;384.84;309.0;329.3103;17;2867
3;3;1757;1755;0;0;25;25;2;0;2;0;false;0.0;384.84;305.33334;329.2693;10;2877
3;3;1760;1758;0;0;25;25;2;0;2;0;false;0.0;384.84;305.0;329.22787;3;2880
3;3;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;304.33334;329.1855;3;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
0;0;1763;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;0;2883
3;0;1766;1761;0;0;25;25;2;0;2;0;false;0.0;384.84;0.0;329.1855;3;2886
3;3;1769;1764;0;0;25;25;2;0;2;0;false;0.0;384.84;313.0;329.15796;3;2889
3;3;1772;1767;0;0;25;25;2;0;2;0;false;0.0;384.84;304.33334;329.1158;3;2892
8;6;1780;1773;0;0;25;25;2;0;2;0;false;0.0;384.84;309.5;329.0494;8;2900
6;9;1786;1782;1;1;26;26;2;0;2;0;false;303.0;381.69232;306.0;328.933;12;2912
7;9;1793;1791;0;0;26;26;2;0;2;0;false;0.0;381.69232;307.8889;328.82727;17;2929
18;15;1811;1806;1;0;27;26;2;0;2;0;false;0.0;381.69232;315.13333;328.71353;29;2958
15;12;1826;1818;1;2;28;28;2;0;2;0;false;304.0;376.14285;309.99997;328.59;42;3000
18;20;1844;1838;2;1;30;29;2;0;2;0;false;319.0;374.17242;338.5;328.69785;60;3060
29;24;1873;1862;0;1;30;30;2;0;2;0;false;308.0;371.96667;320.875;328.59702;74;3134
28;29;1902;1891;1;1;31;31;2;0;2;0;false;311.0;370.0;318.6207;328.444;76;3211
25;26;1927;1917;1;1;32;32;2;0;2;0;false;311.0;368.15625;314.42307;328.25385;80;3291
39;31;1966;1948;0;0;32;32;2;0;2;0;false;0.0;368.15625;320.1613;328.12506;77;3368
35;40;2001;1988;0;0;32;32;2;0;2;0;false;0.0;368.15625;317.44995;327.91028;64;3432
32;34;2033;2022;0;0;32;32;2;0;2;0;false;0.0;368.15625;312.02948;327.64325;53;3485
50;44;2083;2066;1;1;33;33;2;0;2;0;false;308.0;366.33334;320.97726;327.50128;71;3556
31;41;2114;2107;2;2;35;35;2;0;2;0;false;393.0;367.85715;332.97562;327.6078;61;3617
54;44;2168;2151;0;0;35;35;2;0;2;0;false;0.0;367.85715;337.54547;327.81104;84;3701
53;51;2221;2202;0;0;35;35;2;0;2;0;false;0.0;367.85715;313.7254;327.6246;80;3781
47;46;2268;2248;2;1;37;36;2;0;2;0;false;311.0;366.27777;340.92065;327.8902;82;3863
54;53;2322;2301;1;2;38;38;2;0;2;0;false;439.0;370.10526;693.0377;329.93628;96;3959
76;63;2398;2364;0;0;38;38;2;0;2;0;false;0.0;370.10526;359.5397;330.7252;106;4065
47;39;2445;2403;2;0;40;38;2;0;2;0;false;0.0;370.10526;392.46158;331.72714;40;4105
57;24;2502;2427;0;1;40;39;2;0;2;0;false;533.0;374.28204;611.9166;334.49792;74;4179
61;58;2563;2486;2;1;42;40;2;0;2;0;false;723.0;383.0;707.62067;343.28333;128;4307
54;32;2617;2518;0;0;42;40;2;0;2;0;false;0.0;383.0;920.84375;350.62317;51;4358
46;63;2663;2581;0;2;42;42;2;0;2;0;false;1281.5;425.7857;1163.5238;370.46527;59;4417
76;61;2739;2642;0;0;42;42;2;0;2;0;false;0.0;425.7857;1576.6394;398.31424;79;4496
38;40;2777;2682;0;0;42;42;3;1;2;0;false;0.0;425.7857;850.3;405.05527;99;4595
34;72;2811;2754;1;0;43;42;3;1;2;0;false;0.0;425.7857;1186.0277;425.47287;4;4599
61;56;2872;2810;0;1;43;43;3;1;2;0;false;718.0;432.5814;802.6786;432.9901;97;4696
16;45;2888;2856;0;0;43;43;3;1;2;0;false;0.0;432.5814;709.57776;437.37473;21;4717
91;66;2979;2922;0;0;43;43;3;1;2;0;false;0.0;432.5814;730.5303;443.9963;101;4818
69;55;3048;2977;0;0;43;43;3;1;2;0;false;0.0;432.5814;890.4545;452.24463;51;4869
45;91;3093;3068;0;0;43;43;2;1;2;0;false;0.0;432.5814;787.9011;462.20053;74;4943
38;46;3131;3114;1;1;44;44;2;1;2;0;false;336.0;430.38635;385.58694;461.06882;48;4991
25;22;3156;3137;1;1;45;45;2;1;2;0;false;316.0;427.84445;322.77274;460.0546;44;5035
32;25;3188;3162;0;0;45;45;2;1;2;0;false;0.0;427.84445;321.92;458.96243;52;5087
20;29;3208;3191;0;0;45;45;2;1;2;0;false;0.0;427.84445;328.7586;457.77914;40;5127
18;18;3226;3209;0;0;45;45;2;1;2;0;false;0.0;427.84445;323.72223;457.0272;38;5165
18;18;3244;3227;2;2;47;47;2;1;2;0;false;309.0;422.78723;316.8889;456.2455;41;5206
11;15;3255;3242;0;0;47;47;2;1;2;0;false;0.0;422.78723;317.53333;455.60373;32;5238
7;9;3263;3251;0;0;47;47;2;1;2;0;false;0.0;422.78723;316.77777;455.2194;28;5266
9;9;3272;3260;0;0;47;47;2;1;2;0;false;0.0;422.78723;309.0;454.81573;29;5295
7;8;3279;3268;0;0;47;47;2;1;2;0;false;0.0;422.78723;315.75;454.47528;27;5322
3;3;3282;3271;0;0;47;47;2;1;2;0;false;0.0;422.78723;304.66666;454.3379;12;5334
3;3;3285;3274;0;0;47;47;2;1;2;0;false;0.0;422.78723;306.66666;454.20258;3;5337
3;3;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;306.0;454.0669;3;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
0;0;3288;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;0;5340
3;0;3291;3277;0;0;47;47;2;1;2;0;false;0.0;422.78723;0.0;454.0669;3;5343
3;3;3294;3280;0;0;47;47;2;1;2;0;false;0.0;422.78723;311.33334;453.93637;3;5346
3;3;3297;3283;0;0;47;47;2;1;2;0;false;0.0;422.78723;304.66666;453.79996;3;5349
9;6;3306;3289;0;0;47;47;2;1;2;0;false;0.0;422.78723;310.0;453.53763;9;5358
9;9;3315;3298;0;0;47;47;2;1;2;0;false;0.0;422.78723;307.8889;453.14017;9;5367
9;9;3324;3307;0;0;47;47;2;1;2;0;false;0.0;422.78723;310.8889;452.75302;9;5376
18;15;3342;3322;0;0;47;47;2;1;2;0;false;0.0;422.78723;309.93332;452.10815;18;5394
15;18;3357;3340;0;0;47;47;2;1;2;0;false;0.0;422.78723;313.3889;451.36057;15;5409
17;18;3374;3358;0;0;47;47;2;1;2;0;false;0.0;422.78723;315.72223;450.63348;17;5426
26;24;3400;3382;0;0;47;47;2;1;2;0;false;0.0;422.78723;322.04166;449.72095;26;5452
29;27;3429;3409;1;0;48;47;2;1;2;0;false;0.0;422.78723;320.5926;448.6982;32;5484
31;28;3460;3437;0;1;48;48;2;1;2;0;false;331.0;420.875;346.7143;447.8674;40;5524
42;40;3502;3477;0;0;48;48;2;1;2;0;false;0.0;420.875;328.94998;446.49936;52;5576
40;42;3542;3519;0;0;48;48;2;1;2;0;false;0.0;420.875;334.88095;445.16718;48;5624
44;41;3586;3560;2;1;50;49;2;1;2;0;false;382.0;420.08163;332.82925;443.87338;64;5688
58;50;3644;3610;0;1;50;50;2;1;2;0;false;326.0;418.2;356.88;442.6685;78;5766
53;54;3697;3664;1;0;51;50;2;1;2;0;false;0.0;418.2;406.66666;442.1379;76;5842
56;54;3754;3718;0;1;51;51;2;1;2;0;false;544.0;420.66666;436.31482;442.0533;81;5924
56;70;3816;3788;0;0;51;51;2;1;2;0;false;0.0;420.66666;487.58572;442.89474;87;6011
90;37;3906;3825;3;1;54;52;2;1;2;0;false;1033.0;432.44232;587.67566;444.29523;98;6109
74;19;3980;3844;2;0;56;52;2;1;2;0;false;0.0;432.44232;522.4211;444.6814;71;6180
54;34;4034;3878;1;1;57;53;2;1;2;0;false;767.0;438.75473;660.2353;446.57123;54;6234
3;44;4037;3922;0;3;57;56;2;1;2;0;false;1722.0;507.5;1310.4318;456.2627;90;6325
108;76;4145;3998;1;1;58;57;2;1;2;0;false;1303.0;521.4561;1362.329;473.48654;93;6418
160;54;4305;4052;3;0;61;57;2;1;2;0;false;0.0;521.4561;1163.3889;482.68073;41;6459
164;7;4469;4059;3;2;64;59;2;1;2;0;false;1898.0;568.11865;2118.5715;485.50192;62;6521
137;15;4606;4075;1;2;65;61;2;1;2;0;false;1654.0;603.7213;2351.8672;492.82657;98;6619
59;26;4666;4101;0;2;65;63;2;1;2;0;false;1419.0;629.60315;2079.214;514.3317;127;6746
76;16;4823;4147;2;2;68;65;2;1;2;0;false;2198.5;677.87695;2218.625;520.9072;59;6805
85;24;4908;4171;4;1;72;66;2;1;2;0;false;1204.0;685.8485;2217.4587;530.6692;20;6825
175;21;5083;4192;4;4;76;70;2;1;2;0;false;2055.75;764.1286;3077.0952;543.42566;81;6906
140;16;5223;4209;1;3;77;73;2;1;2;0;false;2427.6667;832.4932;3473.9375;555.3469;80;6986
31;5;5254;4214;0;2;77;75;2;1;2;0;false;1720.5;856.1734;3023.2;558.2751;95;7081
0;20;5254;4234;0;0;77;75;2;1;2;0;false;0.0;856.1734;3382.85;571.61743;121;7202
64;61;5318;4295;0;1;77;76;2;1;2;0;false;2229.0;874.2368;4737.14;630.5957;38;7240
4;58;5322;4353;0;0;77;76;2;1;2;0;false;0.0;874.2368;10914.154;767.6154;51;7291
120;29;5442;4382;3;0;80;76;2;1;2;0;false;0.0;874.2368;8518.173;818.90845;13;7304
136;16;5578;4398;1;3;81;79;2;1;2;0;false;1407.0;894.4684;2942.75;826.63495;29;7333
135;12;5713;4410;1;0;82;79;2;1;2;0;false;0.0;894.4684;2416.0;830.9597;47;7380
112;13;5825;4423;1;2;83;81;2;1;2;0;false;1241.5;903.03705;2638.6155;836.27264;59;7439
53;27;5878;4450;3;0;86;81;2;1;2;0;false;0.0;903.03705;3129.1853;850.18475;84;7523
56;21;5934;4471;1;1;87;82;2;1;2;0;false;1192.0;906.561;3235.8572;861.3901;46;7569
77;15;6011;4486;1;4;88;86;2;1;2;0;false;1490.25;933.7093;3313.0;869.58765;113;7682
57;35;6068;4521;2;0;90;86;2;1;2;0;false;0.0;933.7093;3631.1714;890.96716;51;7733
86;17;6154;4538;3;3;93;89;2;1;2;0;false;1468.0;951.7191;3503.8823;900.75543;132;7865
6;6;6160;4544;1;0;94;89;2;1;2;0;false;0.0;951.7191;3691.0;904.43976;25;7890
27;40;6187;4584;0;3;94;92;2;1;2;0;false;1841.3334;980.7283;3310.175;925.4324;21;7911
35;11;6222;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;3629.0908;931.90466;60;7971
15;0;6237;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;51;8022
9;0;6246;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;12;8034
1;0;6247;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;0;8034
0;0;6247;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;0;8034
0;0;6247;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;0;8034
0;0;6247;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;0;8034
0;0;6247;4595;0;0;94;92;2;1;2;0;false;0.0;980.7283;0.0;931.90466;0;8034
